run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,worker_id,parent_worker_id,algorithm,week,worker_seed,depth,start_time_ms,finish_time_ms,finish_candidate,initial_temperature,final_temperature,temperature_at_best,best_candidate,plateau_count,branch_count,produced_global_best,final_penalty,best_penalty,start_penalty,improvement_per_10k,branches_per_10k,accepted_worse_pct,hard_reject_pct,first_plateau_candidate,last_improvement_candidate,local_best_improvements,accepted_worse,hard_rejects
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,2,-1,lahc,3,777,0,0,1004,500000,100.000000,0.000000,0.000000,122893,0,7,0,535,535,4430,77.9000,0.1400,0.00,58.51,0,122893,0,0,704984
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,5,3,lahc,3,777,1,0,1008,500000,100.000000,0.000000,0.000000,51826,0,8,0,570,555,830,5.5000,0.1600,0.00,58.60,0,51826,0,0,707725
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,1,-1,sa,3,777,0,0,1111,500000,100.000000,43.584092,14.477181,69944,4,50,0,1365,500,4430,78.6000,1.0000,13.72,61.08,169944,69944,131593,68595,784551
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,7,5,sa,3,777,2,0,1028,500000,100.000000,0.000100,11.311286,78875,4,0,0,560,535,580,0.9000,0.0000,1.82,58.69,178875,78875,49601,9086,710376
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,8,6,lahc,3,777,3,0,1035,500000,100.000000,0.000000,0.000000,37271,0,5,0,505,490,580,1.8000,0.1000,0.00,58.78,0,37271,0,0,713041
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,4,2,sa,3,777,1,0,1106,500000,100.000000,55.421720,11.384973,78640,4,1,1,1275,485,830,6.9000,0.0200,13.37,60.89,178640,78640,129286,66836,778400
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,11,9,lahc,3,777,4,0,1024,500000,100.000000,0.000000,0.000000,0,0,0,0,490,490,490,0.0000,0.0000,0.00,57.83,0,0,0,0,685737
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,3,-1,tabu,3,777,0,0,1195,500000,100.000000,0.000000,0.000000,499450,4,0,0,3060,1425,4430,60.1000,0.0000,37.61,63.17,170850,499450,292503,188074,857505
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,10,8,sa,3,777,4,0,1044,500000,100.000000,0.000100,0.000000,0,4,0,0,565,490,490,0.0000,0.0000,1.81,59.82,150172,0,29016,9046,744366
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,13,11,sa,3,777,5,0,1008,500000,100.000000,0.000100,0.000000,0,4,0,1,585,485,485,0.0000,0.0000,1.80,58.85,150172,0,51023,9006,715188
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,14,12,lahc,3,777,6,0,1026,500000,100.000000,0.000000,0.000000,0,0,0,1,485,485,485,0.0000,0.0000,0.00,57.20,0,0,0,0,668177
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,6,4,tabu,3,777,2,0,1188,500000,100.000000,0.000000,0.000000,0,4,0,0,2695,830,830,0.0000,0.0000,37.69,63.11,100001,0,292472,188434,855471
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,9,7,tabu,3,777,3,0,1207,500000,100.000000,0.000000,0.000000,0,4,0,0,2310,580,580,0.0000,0.0000,37.72,63.12,100001,0,292235,188603,855753
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,15,13,tabu,3,777,6,0,1161,500000,100.000000,0.000000,0.000000,0,4,0,1,2520,485,485,0.0000,0.0000,37.63,63.18,100001,0,292744,188135,857841
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,12,10,tabu,3,777,5,0,1213,500000,100.000000,0.000000,0.000000,0,4,0,0,2705,490,490,0.0000,0.0000,37.61,63.14,100001,0,292540,188069,856650
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,2,-1,lahc,4,42,0,0,790,500000,100.000000,0.000000,0.000000,199625,0,10,0,180,165,3510,66.9000,0.2000,0.00,60.71,0,199625,0,0,772430
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,4,2,sa,4,42,1,0,770,500000,100.000000,0.000100,22.630180,53777,4,0,0,240,220,600,7.6000,0.0000,1.72,60.41,153777,53777,33646,8619,762837
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,5,3,lahc,4,42,1,0,779,500000,100.000000,0.000000,0.000000,124239,0,8,0,205,195,600,8.1000,0.1600,0.00,61.03,0,124239,0,0,782957
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,1,-1,sa,4,42,0,0,856,500000,100.000000,56.079483,11.251437,79067,4,38,0,1465,210,3510,66.0000,0.7600,13.07,62.68,179067,79067,129277,65372,839620
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,8,6,lahc,4,42,3,0,812,500000,100.000000,0.000000,0.000000,31053,0,9,1,195,160,310,3.0000,0.1800,0.00,61.15,0,31053,0,0,787040
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,7,5,sa,4,42,2,0,819,500000,100.000000,0.000100,28.518587,45407,4,0,0,290,235,310,1.5000,0.0000,1.71,61.81,150172,45407,44391,8560,809287
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:35:58+01:00,10,8,sa,4,42,4,0,770,500000,100.000000,0.000100,0.000000,0,4,0,1,225,160,160,0.0000,0.0000,1.67,60.94,150172,0,38979,8344,780211
