week,worker_id,parent_worker_id,depth,candidate,temperature,current_penalty,local_best,global_best,cands_since_improve
6,36,34,0,496062,0.000111,265,265,205,100000
6,46,44,0,184649,0.608432,250,250,205,100000
6,46,44,0,284649,0.038389,250,250,205,100000
6,46,44,0,384649,0.002422,250,250,205,100000
6,46,44,0,484649,0.000153,250,250,205,100000
6,43,41,0,174936,0.795734,275,275,205,100000
6,43,41,0,274936,0.050207,275,275,205,100000
6,43,41,0,374936,0.003168,275,275,205,100000
6,43,41,0,474936,0.000200,275,275,205,100000
6,37,35,0,171677,0.870715,230,220,205,100000
6,37,35,0,271677,0.054938,230,220,205,100000
6,37,35,0,371677,0.003466,230,220,205,100000
6,37,35,0,471677,0.000219,230,220,205,100000
6,48,46,0,223599,0.207402,250,250,205,100000
6,48,46,0,323599,0.013086,250,250,205,100000
6,48,46,0,423599,0.000826,250,250,205,100000
6,40,38,0,187181,0.567320,235,235,205,100000
6,40,38,0,287181,0.035795,235,235,205,100000
6,40,38,0,387181,0.002259,235,235,205,100000
6,40,38,0,487181,0.000143,235,235,205,100000
6,38,36,0,183780,0.623218,295,280,205,100000
6,38,36,0,283780,0.039322,295,280,205,100000
6,38,36,0,383780,0.002481,295,280,205,100000
6,38,36,0,483780,0.000157,295,280,205,100000
6,49,47,0,162468,1.123011,310,310,205,100000
6,49,47,0,262468,0.070857,310,310,205,100000
6,49,47,0,362468,0.004471,310,310,205,100000
6,49,47,0,462468,0.000282,310,310,205,100000
6,45,43,0,200004,0.398063,250,235,205,100000
6,45,43,0,300004,0.025116,250,235,205,100000
6,45,43,0,400004,0.001585,250,235,205,100000
6,39,37,0,185599,0.592669,265,250,205,100000
6,39,37,0,285599,0.037395,265,250,205,100000
6,39,37,0,385599,0.002359,265,250,205,100000
6,39,37,0,485599,0.000149,265,250,205,100000
6,47,45,0,179558,0.700332,235,235,205,100000
6,47,45,0,279558,0.044188,235,235,205,100000
6,47,45,0,379558,0.002788,235,235,205,100000
6,47,45,0,479558,0.000176,235,235,205,100000
6,34,32,0,184472,0.611415,260,260,205,100000
6,34,32,0,284472,0.038578,260,260,205,100000
6,34,32,0,384472,0.002434,260,260,205,100000
6,34,32,0,484472,0.000154,260,260,205,100000
6,53,51,0,181385,0.665856,305,280,205,100000
6,53,51,0,281385,0.042013,305,280,205,100000
6,53,51,0,381385,0.002651,305,280,205,100000
6,53,51,0,481385,0.000167,305,280,205,100000
6,58,56,0,150172,1.577379,245,205,205,100000
6,58,56,0,250172,0.099526,245,205,205,100000
6,58,56,0,350172,0.006280,245,205,205,100000
6,58,56,0,450172,0.000396,245,205,205,100000
6,51,49,0,202807,0.368397,295,295,205,100000
6,51,49,0,302807,0.023244,295,295,205,100000
6,51,49,0,402807,0.001467,295,295,205,100000
6,50,48,0,170877,0.890176,310,310,205,100000
6,50,48,0,270877,0.056166,310,310,205,100000
6,50,48,0,370877,0.003544,310,310,205,100000
6,50,48,0,470877,0.000224,310,310,205,100000
6,57,55,0,150172,1.577379,325,220,205,100000
6,57,55,0,250172,0.099526,325,220,205,100000
6,57,55,0,350172,0.006280,325,220,205,100000
6,57,55,0,450172,0.000396,325,220,205,100000
6,52,50,0,190390,0.519182,280,265,205,100000
6,52,50,0,290390,0.032758,280,265,205,100000
6,52,50,0,390390,0.002067,280,265,205,100000
6,52,50,0,490390,0.000130,280,265,205,100000
6,55,53,0,150172,1.577379,275,260,205,100000
6,55,53,0,250172,0.099526,275,260,205,100000
6,55,53,0,350172,0.006280,275,260,205,100000
6,55,53,0,450172,0.000396,275,260,205,100000
6,54,52,0,160442,1.187671,320,265,205,100000
6,54,52,0,260442,0.074937,320,265,205,100000
6,54,52,0,360442,0.004728,320,265,205,100000
6,54,52,0,460442,0.000298,320,265,205,100000
6,56,54,0,150172,1.577379,295,250,205,100000
6,56,54,0,250172,0.099526,295,250,205,100000
6,56,54,0,350172,0.006280,295,250,205,100000
6,56,54,0,450172,0.000396,295,250,205,100000
6,41,39,0,162009,1.137344,340,305,205,100000
6,41,39,0,262009,0.071762,340,305,205,100000
6,41,39,0,362009,0.004528,340,305,205,100000
6,41,39,0,462009,0.000286,340,305,205,100000
7,12,10,0,201512,0.381818,260,260,200,100000
7,12,10,0,301512,0.024091,260,260,200,100000
7,12,10,0,401512,0.001520,260,260,200,100000
7,8,6,0,189955,0.525460,245,245,200,100000
7,8,6,0,289955,0.033154,245,245,200,100000
7,8,6,0,389955,0.002092,245,245,200,100000
7,8,6,0,489955,0.000132,245,245,200,100000
7,7,5,0,161748,1.145576,290,270,200,100000
7,7,5,0,261748,0.072281,290,270,200,100000
7,7,5,0,361748,0.004561,290,270,200,100000
7,7,5,0,461748,0.000288,290,270,200,100000
7,26,24,0,199820,0.400092,225,225,200,100000
7,26,24,0,299820,0.025244,225,225,200,100000
7,26,24,0,399820,0.001593,225,225,200,100000
7,26,24,0,499820,0.000100,225,225,200,100000
7,27,25,0,182179,0.651406,260,245,200,100000
7,27,25,0,282179,0.041101,260,245,200,100000
7,27,25,0,382179,0.002593,260,245,200,100000
7,27,25,0,482179,0.000164,260,245,200,100000
7,4,2,0,203362,0.362791,275,275,200,100000
7,4,2,0,303362,0.022891,275,275,200,100000
7,4,2,0,403362,0.001444,275,275,200,100000
7,5,3,0,179532,0.700835,305,290,200,100000
7,5,3,0,279532,0.044220,305,290,200,100000
7,5,3,0,379532,0.002790,305,290,200,100000
7,5,3,0,479532,0.000176,305,290,200,100000
7,32,30,0,178825,0.714661,230,215,200,100000
7,32,30,0,278825,0.045092,230,215,200,100000
7,32,30,0,378825,0.002845,230,215,200,100000
7,32,30,0,478825,0.000180,230,215,200,100000
7,15,13,0,188652,0.544723,275,275,200,100000
7,15,13,0,288652,0.034370,275,275,200,100000
7,15,13,0,388652,0.002169,275,275,200,100000
7,15,13,0,488652,0.000137,275,275,200,100000
7,13,11,0,216209,0.254385,240,240,200,100000
7,13,11,0,316209,0.016051,240,240,200,100000
7,13,11,0,416209,0.001013,240,240,200,100000
7,0,-1,0,189038,0.538944,230,220,200,100000
7,0,-1,0,289038,0.034005,230,220,200,100000
7,0,-1,0,389038,0.002146,230,220,200,100000
7,0,-1,0,489038,0.000135,230,220,200,100000
7,30,28,0,208613,0.313794,200,200,200,100000
7,30,28,0,308613,0.019799,200,200,200,100000
7,30,28,0,408613,0.001249,200,200,200,100000
7,29,27,0,196135,0.442976,250,250,200,100000
7,29,27,0,296135,0.027950,250,250,200,100000
7,29,27,0,396135,0.001764,250,250,200,100000
7,29,27,0,496135,0.000111,250,250,200,100000
7,18,16,0,175826,0.776404,290,260,200,100000
7,18,16,0,275826,0.048988,290,260,200,100000
7,18,16,0,375826,0.003091,290,260,200,100000
7,18,16,0,475826,0.000195,290,260,200,100000
7,23,21,0,189374,0.533964,280,260,200,100000
7,23,21,0,289374,0.033691,280,260,200,100000
7,23,21,0,389374,0.002126,280,260,200,100000
7,23,21,0,489374,0.000134,280,260,200,100000
7,2,0,0,183268,0.632097,305,300,200,100000
7,2,0,0,283268,0.039883,305,300,200,100000
7,2,0,0,383268,0.002516,305,300,200,100000
7,2,0,0,483268,0.000159,305,300,200,100000
7,16,14,0,166292,1.010406,285,280,200,100000
7,16,14,0,266292,0.063752,285,280,200,100000
7,16,14,0,366292,0.004022,285,280,200,100000
7,16,14,0,466292,0.000254,285,280,200,100000
7,10,8,0,195135,0.455386,270,270,200,100000
7,10,8,0,295135,0.028733,270,270,200,100000
7,10,8,0,395135,0.001813,270,270,200,100000
7,10,8,0,495135,0.000114,270,270,200,100000
7,28,26,0,202755,0.368927,260,230,200,100000
7,28,26,0,302755,0.023278,260,230,200,100000
7,28,26,0,402755,0.001469,260,230,200,100000
7,3,1,0,204036,0.356097,245,245,200,100000
7,3,1,0,304036,0.022468,245,245,200,100000
7,3,1,0,404036,0.001418,245,245,200,100000
7,31,29,0,191184,0.507916,240,240,200,100000
7,31,29,0,291184,0.032047,240,240,200,100000
7,31,29,0,391184,0.002022,240,240,200,100000
7,31,29,0,491184,0.000128,240,240,200,100000
7,21,19,0,188434,0.548014,260,260,200,100000
7,21,19,0,288434,0.034577,260,260,200,100000
7,21,19,0,388434,0.002182,260,260,200,100000
7,21,19,0,488434,0.000138,260,260,200,100000
7,22,20,0,191356,0.505508,240,240,200,100000
7,22,20,0,291356,0.031895,240,240,200,100000
7,22,20,0,391356,0.002012,240,240,200,100000
7,22,20,0,491356,0.000127,240,240,200,100000
7,19,17,0,182415,0.647172,310,250,200,100000
7,19,17,0,282415,0.040834,310,250,200,100000
7,19,17,0,382415,0.002576,310,250,200,100000
7,19,17,0,482415,0.000163,310,250,200,100000
7,24,22,0,214395,0.267461,245,245,200,100000
7,24,22,0,314395,0.016876,245,245,200,100000
7,24,22,0,414395,0.001065,245,245,200,100000
7,6,4,0,187993,0.554733,215,215,200,100000
7,6,4,0,287993,0.035001,215,215,200,100000
7,6,4,0,387993,0.002208,215,215,200,100000
7,6,4,0,487993,0.000139,215,215,200,100000
7,9,7,0,192647,0.487793,250,250,200,100000
7,9,7,0,292647,0.030778,250,250,200,100000
7,9,7,0,392647,0.001942,250,250,200,100000
7,9,7,0,492647,0.000123,250,250,200,100000
7,14,12,0,209140,0.309257,235,235,200,100000
7,14,12,0,309140,0.019513,235,235,200,100000
7,14,12,0,409140,0.001231,235,235,200,100000
7,17,15,0,201519,0.381744,250,250,200,100000
7,17,15,0,301519,0.024086,250,250,200,100000
7,17,15,0,401519,0.001520,250,250,200,100000
7,20,18,0,175558,0.782175,285,275,200,100000
7,20,18,0,275558,0.049352,285,275,200,100000
7,20,18,0,375558,0.003114,285,275,200,100000
7,20,18,0,475558,0.000196,285,275,200,100000
7,11,9,0,199902,0.399187,250,225,200,100000
7,11,9,0,299902,0.025187,250,225,200,100000
7,11,9,0,399902,0.001589,250,225,200,100000
7,11,9,0,499902,0.000100,250,225,200,100000
7,25,23,0,184661,0.608230,295,280,200,100000
7,25,23,0,284661,0.038377,295,280,200,100000
7,25,23,0,384661,0.002421,295,280,200,100000
7,25,23,0,484661,0.000153,295,280,200,100000
7,33,31,0,195369,0.452451,225,225,200,100000
7,33,31,0,295369,0.028548,225,225,200,100000
7,33,31,0,395369,0.001801,225,225,200,100000
7,33,31,0,495369,0.000114,225,225,200,100000
7,36,34,0,178473,0.721646,305,275,200,100000
7,36,34,0,278473,0.045533,305,275,200,100000
7,36,34,0,378473,0.002873,305,275,200,100000
7,36,34,0,478473,0.000181,305,275,200,100000
7,41,39,0,190955,0.511140,255,250,200,100000
7,41,39,0,290955,0.032251,255,250,200,100000
7,41,39,0,390955,0.002035,255,250,200,100000
7,41,39,0,490955,0.000128,255,250,200,100000
7,37,35,0,183969,0.619972,255,250,200,100000
7,37,35,0,283969,0.039118,255,250,200,100000
7,37,35,0,383969,0.002468,255,250,200,100000
7,37,35,0,483969,0.000156,255,250,200,100000
7,47,45,0,168304,0.955767,260,260,200,100000
7,47,45,0,268304,0.060305,260,260,200,100000
7,47,45,0,368304,0.003805,260,260,200,100000
7,47,45,0,468304,0.000240,260,260,200,100000
7,39,37,0,189044,0.538855,245,245,200,100000
7,39,37,0,289044,0.033999,245,245,200,100000
7,39,37,0,389044,0.002145,245,245,200,100000
7,39,37,0,489044,0.000135,245,245,200,100000
7,38,36,0,204977,0.346957,250,250,200,100000
7,38,36,0,304977,0.021892,250,250,200,100000
7,38,36,0,404977,0.001381,250,250,200,100000
7,43,41,0,211573,0.289151,230,230,200,100000
7,43,41,0,311573,0.018244,230,230,200,100000
7,43,41,0,411573,0.001151,230,230,200,100000
7,46,44,0,194174,0.467640,225,225,200,100000
7,46,44,0,294174,0.029506,225,225,200,100000
7,46,44,0,394174,0.001862,225,225,200,100000
7,46,44,0,494174,0.000117,225,225,200,100000
7,48,46,0,204770,0.348947,240,230,200,100000
7,48,46,0,304770,0.022017,240,230,200,100000
7,48,46,0,404770,0.001389,240,230,200,100000
7,35,33,0,199461,0.404081,280,265,200,100000
7,35,33,0,299461,0.025496,280,265,200,100000
7,35,33,0,399461,0.001609,280,265,200,100000
7,35,33,0,499461,0.000102,280,265,200,100000
7,45,43,0,185648,0.591867,260,245,200,100000
7,45,43,0,285648,0.037344,260,245,200,100000
7,45,43,0,385648,0.002356,260,245,200,100000
7,45,43,0,485648,0.000149,260,245,200,100000
7,34,32,0,194877,0.458644,260,260,200,100000
7,34,32,0,294877,0.028938,260,260,200,100000
7,34,32,0,394877,0.001826,260,260,200,100000
7,34,32,0,494877,0.000115,260,260,200,100000
7,40,38,0,161981,1.138225,290,230,200,100000
7,40,38,0,261981,0.071817,290,230,200,100000
7,40,38,0,361981,0.004531,290,230,200,100000
7,40,38,0,461981,0.000286,290,230,200,100000
7,50,48,0,187733,0.558733,255,245,200,100000
7,50,48,0,287733,0.035254,255,245,200,100000
7,50,48,0,387733,0.002224,255,245,200,100000
7,50,48,0,487733,0.000140,255,245,200,100000
7,57,55,0,207349,0.324947,225,225,200,100000
7,57,55,0,307349,0.020503,225,225,200,100000
7,57,55,0,407349,0.001294,225,225,200,100000
7,49,47,0,202986,0.366579,215,215,200,100000
7,49,47,0,302986,0.023130,215,215,200,100000
7,49,47,0,402986,0.001459,215,215,200,100000
7,44,42,0,171034,0.886323,280,250,200,100000
7,44,42,0,271034,0.055923,280,250,200,100000
7,44,42,0,371034,0.003529,280,250,200,100000
7,44,42,0,471034,0.000223,280,250,200,100000
7,42,40,0,208724,0.312833,245,245,200,100000
7,42,40,0,308724,0.019738,245,245,200,100000
7,42,40,0,408724,0.001245,245,245,200,100000
7,51,49,0,190031,0.524358,230,220,200,100000
7,51,49,0,290031,0.033085,230,220,200,100000
7,51,49,0,390031,0.002088,230,220,200,100000
7,51,49,0,490031,0.000132,230,220,200,100000
7,53,51,0,187581,0.561084,230,230,200,100000
7,53,51,0,287581,0.035402,230,230,200,100000
7,53,51,0,387581,0.002234,230,230,200,100000
7,53,51,0,487581,0.000141,230,230,200,100000
7,60,58,0,221163,0.221842,225,225,200,100000
7,60,58,0,321163,0.013997,225,225,200,100000
7,60,58,0,421163,0.000883,225,225,200,100000
7,55,53,0,179707,0.697455,270,235,200,100000
7,55,53,0,279707,0.044006,270,235,200,100000
7,55,53,0,379707,0.002777,270,235,200,100000
7,55,53,0,479707,0.000175,270,235,200,100000
7,56,54,0,192587,0.488603,250,250,200,100000
7,56,54,0,292587,0.030829,250,250,200,100000
7,56,54,0,392587,0.001945,250,250,200,100000
7,56,54,0,492587,0.000123,250,250,200,100000
7,54,52,0,204502,0.351541,250,250,200,100000
7,54,52,0,304502,0.022181,250,250,200,100000
7,54,52,0,404502,0.001400,250,250,200,100000
7,58,56,0,185978,0.586495,250,225,200,100000
7,58,56,0,285978,0.037005,250,225,200,100000
7,58,56,0,385978,0.002335,250,225,200,100000
7,58,56,0,485978,0.000147,250,225,200,100000
7,63,61,0,150172,1.577379,225,215,200,100000
7,63,61,0,250172,0.099526,225,215,200,100000
7,63,61,0,350172,0.006280,225,215,200,100000
7,63,61,0,450172,0.000396,225,215,200,100000
7,62,60,0,150172,1.577379,275,230,200,100000
7,62,60,0,250172,0.099526,275,230,200,100000
7,62,60,0,350172,0.006280,275,230,200,100000
7,62,60,0,450172,0.000396,275,230,200,100000
7,59,57,0,195158,0.455097,270,270,200,100000
7,59,57,0,295158,0.028715,270,270,200,100000
7,59,57,0,395158,0.001812,270,270,200,100000
7,59,57,0,495158,0.000114,270,270,200,100000
7,52,50,0,189033,0.539019,270,255,200,100000
7,52,50,0,289033,0.034010,270,255,200,100000
7,52,50,0,389033,0.002146,270,255,200,100000
7,52,50,0,489033,0.000135,270,255,200,100000
7,64,62,0,150172,1.577379,325,200,200,100000
7,64,62,0,250172,0.099526,325,200,200,100000
7,64,62,0,350172,0.006280,325,200,200,100000
7,64,62,0,450172,0.000396,325,200,200,100000
7,61,59,0,187185,0.567257,240,225,200,100000
7,61,59,0,287185,0.035792,240,225,200,100000
7,61,59,0,387185,0.002258,240,225,200,100000
7,61,59,0,487185,0.000142,240,225,200,100000
8,13,11,0,166239,1.011887,1715,1665,1605,100000
8,13,11,0,266239,0.063846,1715,1665,1605,100000
8,13,11,0,366239,0.004028,1715,1665,1605,100000
8,13,11,0,466239,0.000254,1715,1665,1605,100000
8,16,14,0,190713,0.514569,1675,1675,1605,100000
8,16,14,0,290713,0.032467,1675,1675,1605,100000
8,16,14,0,390713,0.002049,1675,1675,1605,100000
8,16,14,0,490713,0.000129,1675,1675,1605,100000
8,15,13,0,185925,0.587354,1685,1680,1605,100000
8,15,13,0,285925,0.037060,1685,1680,1605,100000
8,15,13,0,385925,0.002338,1685,1680,1605,100000
8,15,13,0,485925,0.000148,1685,1680,1605,100000
8,32,30,0,206422,0.333377,1635,1635,1605,100000
8,32,30,0,306422,0.021035,1635,1635,1605,100000
8,32,30,0,406422,0.001327,1635,1635,1605,100000
8,17,15,0,203457,0.361840,1630,1630,1605,100000
8,17,15,0,303457,0.022831,1630,1630,1605,100000
8,17,15,0,403457,0.001441,1630,1630,1605,100000
8,26,24,0,178663,0.717867,1635,1635,1605,100000
8,26,24,0,278663,0.045294,1635,1635,1605,100000
8,26,24,0,378663,0.002858,1635,1635,1605,100000
8,26,24,0,478663,0.000180,1635,1635,1605,100000
8,24,22,0,171061,0.885662,1700,1700,1605,100000
8,24,22,0,271061,0.055881,1700,1700,1605,100000
8,24,22,0,371061,0.003526,1700,1700,1605,100000
8,24,22,0,471061,0.000222,1700,1700,1605,100000
8,10,8,0,192842,0.485172,1635,1635,1605,100000
8,10,8,0,292842,0.030612,1635,1635,1605,100000
8,10,8,0,392842,0.001932,1635,1635,1605,100000
8,10,8,0,492842,0.000122,1635,1635,1605,100000
8,11,9,0,170550,0.898256,1605,1605,1605,100000
8,11,9,0,270550,0.056676,1605,1605,1605,100000
8,11,9,0,370550,0.003576,1605,1605,1605,100000
8,11,9,0,470550,0.000226,1605,1605,1605,100000
8,0,-1,0,196656,0.436645,1670,1670,1605,100000
8,0,-1,0,296656,0.027550,1670,1670,1605,100000
8,0,-1,0,396656,0.001738,1670,1670,1605,100000
8,0,-1,0,496656,0.000110,1670,1670,1605,100000
8,19,17,0,183771,0.623373,1700,1660,1605,100000
8,19,17,0,283771,0.039332,1700,1660,1605,100000
8,19,17,0,383771,0.002482,1700,1660,1605,100000
8,19,17,0,483771,0.000157,1700,1660,1605,100000
8,5,3,0,187395,0.563975,1625,1625,1605,100000
8,5,3,0,287395,0.035584,1625,1625,1605,100000
8,5,3,0,387395,0.002245,1625,1625,1605,100000
8,5,3,0,487395,0.000142,1625,1625,1605,100000
8,30,28,0,197842,0.422567,1695,1695,1605,100000
8,30,28,0,297842,0.026662,1695,1695,1605,100000
8,30,28,0,397842,0.001682,1695,1695,1605,100000
8,30,28,0,497842,0.000106,1695,1695,1605,100000
8,18,16,0,160843,1.174584,1680,1680,1605,100000
8,18,16,0,260843,0.074111,1680,1680,1605,100000
8,18,16,0,360843,0.004676,1680,1680,1605,100000
8,18,16,0,460843,0.000295,1680,1680,1605,100000
8,31,29,0,189204,0.536478,1670,1670,1605,100000
8,31,29,0,289204,0.033849,1670,1670,1605,100000
8,31,29,0,389204,0.002136,1670,1670,1605,100000
8,31,29,0,489204,0.000135,1670,1670,1605,100000
8,14,12,0,196106,0.443331,1640,1640,1605,100000
8,14,12,0,296106,0.027972,1640,1640,1605,100000
8,14,12,0,396106,0.001765,1640,1640,1605,100000
8,14,12,0,496106,0.000111,1640,1640,1605,100000
8,29,27,0,196139,0.442927,1665,1655,1605,100000
8,29,27,0,296139,0.027947,1665,1655,1605,100000
8,29,27,0,396139,0.001763,1665,1655,1605,100000
8,29,27,0,496139,0.000111,1665,1655,1605,100000
8,25,23,0,183747,0.623787,1685,1685,1605,100000
8,25,23,0,283747,0.039358,1685,1685,1605,100000
8,25,23,0,383747,0.002483,1685,1685,1605,100000
8,25,23,0,483747,0.000157,1685,1685,1605,100000
8,28,26,0,188431,0.548060,1710,1660,1605,100000
8,28,26,0,288431,0.034580,1710,1660,1605,100000
8,28,26,0,388431,0.002182,1710,1660,1605,100000
8,28,26,0,488431,0.000138,1710,1660,1605,100000
8,12,10,0,225796,0.195186,1645,1645,1605,100000
8,12,10,0,325796,0.012315,1645,1645,1605,100000
8,12,10,0,425796,0.000777,1645,1645,1605,100000
8,7,5,0,186142,0.583843,1710,1700,1605,100000
8,7,5,0,286142,0.036838,1710,1700,1605,100000
8,7,5,0,386142,0.002324,1710,1700,1605,100000
8,7,5,0,486142,0.000147,1710,1700,1605,100000
8,22,20,0,167508,0.977021,1680,1670,1605,100000
8,22,20,0,267508,0.061646,1680,1670,1605,100000
8,22,20,0,367508,0.003890,1680,1670,1605,100000
8,22,20,0,467508,0.000245,1680,1670,1605,100000
8,8,6,0,191835,0.498862,1655,1655,1605,100000
8,8,6,0,291835,0.031476,1655,1655,1605,100000
8,8,6,0,391835,0.001986,1655,1655,1605,100000
8,8,6,0,491835,0.000125,1655,1655,1605,100000
8,3,1,0,158512,1.252726,1710,1705,1605,100000
8,3,1,0,258512,0.079042,1710,1705,1605,100000
8,3,1,0,358512,0.004987,1710,1705,1605,100000
8,3,1,0,458512,0.000315,1710,1705,1605,100000
8,4,2,0,187683,0.559505,1605,1605,1605,100000
8,4,2,0,287683,0.035302,1605,1605,1605,100000
8,4,2,0,387683,0.002227,1605,1605,1605,100000
8,4,2,0,487683,0.000141,1605,1605,1605,100000
8,20,18,0,171387,0.877720,1710,1680,1605,100000
8,20,18,0,271387,0.055380,1710,1680,1605,100000
8,20,18,0,371387,0.003494,1710,1680,1605,100000
8,20,18,0,471387,0.000220,1710,1680,1605,100000
8,21,19,0,214176,0.269084,1650,1650,1605,100000
8,21,19,0,314176,0.016978,1650,1650,1605,100000
8,21,19,0,414176,0.001071,1650,1650,1605,100000
8,9,7,0,167503,0.977156,1700,1660,1605,100000
8,9,7,0,267503,0.061654,1700,1660,1605,100000
8,9,7,0,367503,0.003890,1700,1660,1605,100000
8,9,7,0,467503,0.000245,1700,1660,1605,100000
8,27,25,0,196453,0.439101,1650,1650,1605,100000
8,27,25,0,296453,0.027705,1650,1650,1605,100000
8,27,25,0,396453,0.001748,1650,1650,1605,100000
8,27,25,0,496453,0.000110,1650,1650,1605,100000
8,6,4,0,193485,0.476628,1605,1605,1605,100000
8,6,4,0,293485,0.030073,1605,1605,1605,100000
8,6,4,0,393485,0.001897,1605,1605,1605,100000
8,6,4,0,493485,0.000120,1605,1605,1605,100000
8,2,0,0,176527,0.761511,1685,1655,1605,100000
8,2,0,0,276527,0.048048,1685,1655,1605,100000
8,2,0,0,376527,0.003032,1685,1655,1605,100000
8,2,0,0,476527,0.000191,1685,1655,1605,100000
8,23,21,0,182876,0.638981,1645,1645,1605,100000
8,23,21,0,282876,0.040317,1645,1645,1605,100000
8,23,21,0,382876,0.002544,1645,1645,1605,100000
8,23,21,0,482876,0.000161,1645,1645,1605,100000
8,34,32,0,197438,0.427311,1680,1680,1605,100000
8,34,32,0,297438,0.026961,1680,1680,1605,100000
8,34,32,0,397438,0.001701,1680,1680,1605,100000
8,34,32,0,497438,0.000107,1680,1680,1605,100000
8,35,33,0,186063,0.585119,1660,1660,1605,100000
8,35,33,0,286063,0.036918,1660,1660,1605,100000
8,35,33,0,386063,0.002329,1660,1660,1605,100000
8,35,33,0,486063,0.000147,1660,1660,1605,100000
8,39,37,0,168115,0.960771,1720,1670,1605,100000
8,39,37,0,268115,0.060621,1720,1670,1605,100000
8,39,37,0,368115,0.003825,1720,1670,1605,100000
8,39,37,0,468115,0.000241,1720,1670,1605,100000
8,33,31,0,206241,0.335049,1630,1630,1605,100000
8,33,31,0,306241,0.021140,1630,1630,1605,100000
8,33,31,0,406241,0.001334,1630,1630,1605,100000
8,37,35,0,201924,0.377496,1650,1650,1605,100000
8,37,35,0,301924,0.023818,1650,1650,1605,100000
8,37,35,0,401924,0.001503,1650,1650,1605,100000
8,42,40,0,202181,0.374825,1695,1695,1605,100000
8,42,40,0,302181,0.023650,1695,1695,1605,100000
8,42,40,0,402181,0.001492,1695,1695,1605,100000
8,43,41,0,196368,0.440133,1670,1665,1605,100000
8,43,41,0,296368,0.027771,1670,1665,1605,100000
8,43,41,0,396368,0.001752,1670,1665,1605,100000
8,43,41,0,496368,0.000111,1670,1665,1605,100000
8,53,51,0,180384,0.684529,1730,1715,1605,100000
8,53,51,0,280384,0.043191,1730,1715,1605,100000
8,53,51,0,380384,0.002725,1730,1715,1605,100000
8,53,51,0,480384,0.000172,1730,1715,1605,100000
8,41,39,0,186608,0.576373,1680,1670,1605,100000
8,41,39,0,286608,0.036367,1680,1670,1605,100000
8,41,39,0,386608,0.002295,1680,1670,1605,100000
8,41,39,0,486608,0.000145,1680,1670,1605,100000
8,47,45,0,188386,0.548742,1690,1690,1605,100000
8,47,45,0,288386,0.034623,1690,1690,1605,100000
8,47,45,0,388386,0.002185,1690,1690,1605,100000
8,47,45,0,488386,0.000138,1690,1690,1605,100000
8,38,36,0,179117,0.708918,1670,1660,1605,100000
8,38,36,0,279117,0.044730,1670,1660,1605,100000
8,38,36,0,379117,0.002822,1670,1660,1605,100000
8,38,36,0,479117,0.000178,1670,1660,1605,100000
8,50,48,0,186176,0.583295,1645,1645,1605,100000
8,50,48,0,286176,0.036803,1645,1645,1605,100000
8,50,48,0,386176,0.002322,1645,1645,1605,100000
8,50,48,0,486176,0.000147,1645,1645,1605,100000
8,40,38,0,189908,0.526143,1605,1605,1605,100000
8,40,38,0,289908,0.033197,1605,1605,1605,100000
8,40,38,0,389908,0.002095,1605,1605,1605,100000
8,40,38,0,489908,0.000132,1605,1605,1605,100000
8,56,54,0,184190,0.616198,1640,1640,1605,100000
8,56,54,0,284190,0.038879,1640,1640,1605,100000
8,56,54,0,384190,0.002453,1640,1640,1605,100000
8,56,54,0,484190,0.000155,1640,1640,1605,100000
8,52,50,0,172373,0.854130,1670,1670,1605,100000
8,52,50,0,272373,0.053892,1670,1670,1605,100000
8,52,50,0,372373,0.003400,1670,1670,1605,100000
8,52,50,0,472373,0.000215,1670,1670,1605,100000
8,57,55,0,207878,0.320231,1700,1695,1605,100000
8,57,55,0,307878,0.020205,1700,1695,1605,100000
8,57,55,0,407878,0.001275,1700,1695,1605,100000
8,54,52,0,180559,0.681227,1640,1640,1605,100000
8,54,52,0,280559,0.042983,1640,1640,1605,100000
8,54,52,0,380559,0.002712,1640,1640,1605,100000
8,54,52,0,480559,0.000171,1640,1640,1605,100000
8,60,58,0,150172,1.577379,1685,1670,1605,100000
8,60,58,0,250172,0.099526,1685,1670,1605,100000
8,60,58,0,350172,0.006280,1685,1670,1605,100000
8,60,58,0,450172,0.000396,1685,1670,1605,100000
8,59,57,0,150172,1.577379,1735,1680,1605,100000
8,59,57,0,250172,0.099526,1735,1680,1605,100000
8,59,57,0,350172,0.006280,1735,1680,1605,100000
8,59,57,0,450172,0.000396,1735,1680,1605,100000
8,49,47,0,176492,0.762247,1700,1685,1605,100000
8,49,47,0,276492,0.048095,1700,1685,1605,100000
8,49,47,0,376492,0.003035,1700,1685,1605,100000
8,49,47,0,476492,0.000191,1700,1685,1605,100000
8,48,46,0,169974,0.912666,1690,1685,1605,100000
8,48,46,0,269974,0.057585,1690,1685,1605,100000
8,48,46,0,369974,0.003633,1690,1685,1605,100000
8,48,46,0,469974,0.000229,1690,1685,1605,100000
8,58,56,0,201052,0.386702,1670,1660,1605,100000
8,58,56,0,301052,0.024399,1670,1660,1605,100000
8,58,56,0,401052,0.001539,1670,1660,1605,100000
8,44,42,0,187129,0.568136,1720,1670,1605,100000
8,44,42,0,287129,0.035847,1720,1670,1605,100000
8,44,42,0,387129,0.002262,1720,1670,1605,100000
8,44,42,0,487129,0.000143,1720,1670,1605,100000
