run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,worker_id,beam_path,candidate,elapsed_ms,temperature_at_event,current_penalty,previous_best,new_best,improvement,improvement_percent,event_type,branch_depth,seed_used,accepted_worse_count,hard_reject_count,soft_reject_count,discovery_number,cands_since_previous,time_since_previous_ms,improvement_per_10k,improvement_per_second,post_reheat_improved,post_reheat_best_delta,post_reheat_candidates_to_improve,post_reheat_spawned_branch,post_reheat_beat_global,post_reheat_on_winning_lineage
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,4,8,90614,266,0.000000,400,405,400,5,1.2346,LOCAL_BEST,2,101,0,133694,75836,93,15892,147,3.1462,34.0136,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,93705,194,0.000000,795,800,795,5,0.6250,LOCAL_BEST,1,101,0,148490,54371,94,3091,-72,16.1760,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,98778,202,0.000000,785,795,785,10,1.2579,LOCAL_BEST,1,101,0,156310,57447,95,5073,8,19.7122,1250.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,98780,202,0.000000,770,785,770,15,1.9108,LOCAL_BEST,1,101,0,156311,57447,96,2,0,75000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,3,8,103632,251,0.000000,520,575,520,55,9.5652,LOCAL_BEST,1,101,0,157095,74977,97,4852,49,113.3553,1122.4490,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,5,8,109639,361,0.000000,295,305,295,10,3.2787,LOCAL_BEST,2,101,0,156696,97311,98,6007,110,16.6472,90.9091,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,117147,185,0.000000,1070,1095,1070,25,2.2831,LOCAL_BEST,0,101,0,196280,28905,99,7508,-176,33.2978,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,117150,185,0.000000,1055,1070,1055,15,1.4019,LOCAL_BEST,0,101,0,196287,28905,100,3,0,50000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,4,8,123229,313,0.000000,385,400,385,15,3.7500,LOCAL_BEST,2,101,0,181195,103442,101,6079,128,24.6751,117.1875,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,128978,247,0.000000,740,770,740,30,3.8961,LOCAL_BEST,1,101,0,203837,76480,102,5749,-66,52.1830,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,170620,311,0.000000,730,740,730,10,1.3514,LOCAL_BEST,1,101,0,269554,103535,103,41642,64,2.4014,156.2500,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,4,8,173822,382,0.000000,380,385,380,5,1.2987,LOCAL_BEST,2,101,0,256101,146996,104,3202,71,15.6152,70.4225,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,5,8,174047,458,0.000000,275,295,275,20,6.7797,LOCAL_BEST,2,101,0,247607,155590,105,225,76,888.8889,263.1579,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,177243,277,0.000000,995,1055,995,60,5.6872,LOCAL_BEST,0,101,0,294316,55262,106,3196,-181,187.7347,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,177381,277,0.000000,985,995,985,10,1.0050,LOCAL_BEST,0,101,0,294558,55314,107,138,0,724.6377,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,178199,323,0.000000,715,730,715,15,2.0548,LOCAL_BEST,1,101,0,281053,108587,108,818,46,183.3741,326.0870,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,179903,325,0.000000,700,715,700,15,2.0979,LOCAL_BEST,1,101,0,283514,109654,109,1704,2,88.0282,7500.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,184899,288,0.000000,965,985,965,20,2.0305,LOCAL_BEST,0,101,0,306705,58858,110,4996,-37,40.0320,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,185104,333,0.000000,695,700,695,5,0.7143,LOCAL_BEST,1,101,0,291516,113092,111,205,45,243.9024,111.1111,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,186507,290,0.000000,955,965,955,10,1.0363,LOCAL_BEST,0,101,0,309314,59633,112,1403,-43,71.2758,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,3,8,187039,377,0.000000,505,520,505,15,2.8846,LOCAL_BEST,1,101,0,283032,139302,113,532,87,281.9549,172.4138,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,3,8,187040,377,0.000000,460,505,460,45,8.9109,LOCAL_BEST,1,101,0,283033,139302,114,1,0,450000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,188079,337,0.000000,645,695,645,50,7.1942,LOCAL_BEST,1,101,0,296175,115148,115,1039,-40,481.2320,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,4,8,189358,404,0.000000,350,380,350,30,7.8947,LOCAL_BEST,2,101,0,278916,160274,116,1279,67,234.5582,447.7612,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,226776,359,0.000000,940,955,940,15,1.5707,LOCAL_BEST,0,101,0,375018,79977,117,37418,-45,4.0088,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,231623,366,0.000000,900,940,900,40,4.2553,LOCAL_BEST,0,101,0,382686,82567,118,4847,7,82.5253,5714.2857,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,4,8,231933,470,0.000000,335,350,335,15,4.2857,LOCAL_BEST,2,101,0,341191,196727,119,310,104,483.8710,144.2308,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,245485,388,0.000000,875,900,875,25,2.7778,LOCAL_BEST,0,101,0,405113,90031,120,13552,-82,18.4475,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,277396,446,0.000000,860,875,860,15,1.7143,LOCAL_BEST,0,101,0,455456,107488,121,31911,58,4.7006,258.6207,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,288667,464,0.000000,795,860,795,65,7.5581,LOCAL_BEST,0,101,0,473440,113720,122,11271,18,57.6701,3611.1111,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,289810,498,0.000000,640,645,640,5,0.7752,LOCAL_BEST,1,101,0,452408,185328,123,1143,34,43.7445,147.0588,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,291230,500,0.000000,615,640,615,25,3.9062,LOCAL_BEST,1,101,0,454492,186266,124,1420,2,176.0563,12500.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,6,8,301354,672,0.000000,245,250,245,5,2.0000,LOCAL_BEST,3,101,0,427609,280784,125,10124,172,4.9388,29.0698,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,3,8,302442,557,0.000000,450,460,450,10,2.1739,LOCAL_BEST,1,101,0,453200,231152,126,1088,-115,91.9118,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,3,8,327708,599,0.000000,440,450,440,10,2.2222,LOCAL_BEST,1,101,0,490397,251718,127,25266,42,3.9579,238.0952,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,3,8,328683,600,0.000000,425,440,425,15,3.4091,LOCAL_BEST,1,101,0,491652,252499,128,975,1,153.8462,15000.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,337631,571,0.000000,600,615,600,15,2.4390,LOCAL_BEST,1,101,0,525507,220033,129,8948,-29,16.7635,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,347800,589,0.000000,590,600,590,10,1.6667,LOCAL_BEST,1,101,0,541189,227466,130,10169,18,9.8338,555.5556,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,349596,560,0.000000,790,795,790,5,0.6289,LOCAL_BEST,0,101,0,569273,149640,131,1796,-29,27.8396,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,350572,562,0.000000,760,790,760,30,3.7975,LOCAL_BEST,0,101,0,570837,150205,132,976,2,307.3770,15000.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,364125,612,0.000000,580,590,580,10,1.6949,LOCAL_BEST,1,101,0,566079,239848,133,13553,50,7.3784,200.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,5,8,372477,734,0.000000,265,275,265,10,3.6364,LOCAL_BEST,2,101,0,525817,338969,134,8352,122,11.9732,81.9672,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,374407,628,0.000000,515,580,515,65,11.2069,LOCAL_BEST,1,101,0,581823,247568,135,1930,-106,336.7876,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,5,8,378177,742,0.000000,260,265,260,5,1.8868,LOCAL_BEST,2,101,0,533531,344180,136,3770,114,13.2626,43.8596,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,379338,604,0.000000,670,760,670,90,11.8421,LOCAL_BEST,0,101,0,616003,168182,137,1161,-138,775.1938,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,4,8,383465,687,0.000000,320,335,320,15,4.4776,LOCAL_BEST,2,101,0,559179,329960,138,4127,83,36.3460,180.7229,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,4,8,393175,702,0.000000,305,320,305,15,4.6875,LOCAL_BEST,2,101,0,573022,338348,139,9710,15,15.4480,1000.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,3,8,404630,710,0.000000,415,425,415,10,2.3529,LOCAL_BEST,1,101,0,604996,315270,140,11455,8,8.7298,1250.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,5,8,445587,844,0.000000,245,260,245,15,5.7692,LOCAL_BEST,2,101,0,626658,406474,141,40957,134,3.6624,111.9403,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,452052,747,0.000000,495,515,495,20,3.8835,LOCAL_BEST,1,101,0,700186,306622,142,6465,-97,30.9358,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,4,1,0.000000,4205,4385,4205,180,4.1049,GLOBAL_BEST,0,101,0,8,0,1,4,1,450000.0000,180000.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,5,1,0.000000,4175,4205,4175,30,0.7134,GLOBAL_BEST,0,101,0,9,0,2,1,0,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,2,17,5,46,0.000000,1370,1460,1370,90,6.1644,GLOBAL_BEST,1,101,0,3,4,3,0,45,0.0000,2000.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,7,1,0.000000,4040,4175,4040,135,3.2335,GLOBAL_BEST,0,101,0,9,0,4,2,-45,675000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,2,17,8,46,0.000000,1325,1370,1325,45,3.2847,GLOBAL_BEST,1,101,0,4,4,5,1,45,450000.0000,1000.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,10,1,0.000000,3995,4040,3995,45,1.1139,GLOBAL_BEST,0,101,0,15,0,6,2,-45,225000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,3,17,13,95,0.000000,940,970,940,30,3.0928,GLOBAL_BEST,1,101,0,21,11,7,3,94,100000.0000,319.1489,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,4,17,13,189,0.000000,695,710,695,15,2.1127,GLOBAL_BEST,2,101,0,22,11,8,0,94,0.0000,159.5745,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,14,1,0.000000,3725,3995,3725,270,6.7584,GLOBAL_BEST,0,101,0,21,0,9,1,-188,2700000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,4,17,14,189,0.000000,665,695,665,30,4.3165,GLOBAL_BEST,2,101,0,22,11,10,0,188,0.0000,159.5745,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,15,1,0.000000,3465,3725,3465,260,6.9799,GLOBAL_BEST,0,101,0,21,0,11,1,-188,2600000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,2,17,20,46,0.000000,1310,1325,1310,15,1.1321,GLOBAL_BEST,1,101,0,18,11,12,5,45,30000.0000,333.3333,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,24,1,0.000000,3335,3465,3335,130,3.7518,GLOBAL_BEST,0,101,0,35,0,13,4,-45,325000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,28,1,0.000000,3305,3335,3305,30,0.8996,GLOBAL_BEST,0,101,0,51,0,14,4,0,75000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,29,1,0.000000,3225,3305,3225,80,2.4206,GLOBAL_BEST,0,101,0,52,0,15,1,0,800000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,31,1,0.000000,3195,3225,3195,30,0.9302,GLOBAL_BEST,0,101,0,59,0,16,2,0,150000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,34,1,0.000000,3165,3195,3165,30,0.9390,GLOBAL_BEST,0,101,0,70,0,17,3,0,100000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,35,1,0.000000,3045,3165,3045,120,3.7915,GLOBAL_BEST,0,101,0,73,0,18,1,0,1200000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,5,17,35,232,0.000000,590,620,590,30,4.8387,GLOBAL_BEST,2,101,0,55,32,19,0,231,0.0000,129.8701,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,41,1,0.000000,3015,3045,3015,30,0.9852,GLOBAL_BEST,0,101,0,80,0,20,6,-231,50000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,2,17,41,46,0.000000,1280,1310,1280,30,2.2901,GLOBAL_BEST,1,101,0,48,17,21,0,45,0.0000,666.6667,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,4,17,44,189,0.000000,650,665,650,15,2.2556,GLOBAL_BEST,2,101,0,55,37,22,3,143,50000.0000,104.8951,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,45,1,0.000000,2865,3015,2865,150,4.9751,GLOBAL_BEST,0,101,0,84,0,23,1,-188,1500000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,2,17,49,46,0.000000,1250,1280,1250,30,2.3438,GLOBAL_BEST,1,101,0,64,19,24,4,45,75000.0000,666.6667,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,57,1,0.000000,2850,2865,2850,15,0.5236,GLOBAL_BEST,0,101,0,113,0,25,8,-45,18750.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,58,1,0.000000,2730,2850,2730,120,4.2105,GLOBAL_BEST,0,101,0,114,0,26,1,0,1200000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,70,1,0.000000,2550,2730,2550,180,6.5934,GLOBAL_BEST,0,101,0,145,0,27,12,0,150000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,71,1,0.000000,2490,2550,2490,60,2.3529,GLOBAL_BEST,0,101,0,149,0,28,1,0,600000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,72,1,0.000000,2400,2490,2400,90,3.6145,GLOBAL_BEST,0,101,0,152,0,29,1,0,900000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,73,1,0.000000,2385,2400,2385,15,0.6250,GLOBAL_BEST,0,101,0,152,0,30,1,0,150000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,75,1,0.000000,2235,2385,2235,150,6.2893,GLOBAL_BEST,0,101,0,152,0,31,2,0,750000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,5,17,107,232,0.000000,560,590,560,30,5.0847,GLOBAL_BEST,2,101,0,162,92,32,32,231,9375.0000,129.8701,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,200,1,0.000000,2215,2235,2215,20,0.8949,GLOBAL_BEST,0,101,0,372,0,33,93,-231,2150.5376,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,202,1,0.000000,2105,2215,2105,110,4.9661,GLOBAL_BEST,0,101,0,374,0,34,2,0,550000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,203,1,0.000000,2045,2105,2045,60,2.8504,GLOBAL_BEST,0,101,0,374,0,35,1,0,600000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,204,1,0.000000,2035,2045,2035,10,0.4890,GLOBAL_BEST,0,101,0,374,0,36,1,0,100000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,3,17,277,96,0.000000,910,940,910,30,3.1915,GLOBAL_BEST,1,101,0,391,220,37,73,95,4109.5890,315.7895,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,6,17,292,294,0.000000,505,520,505,15,2.8846,GLOBAL_BEST,3,101,0,403,264,38,15,198,10000.0000,75.7576,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,6,17,394,294,0.000000,490,505,490,15,2.9703,GLOBAL_BEST,3,101,0,545,358,39,102,0,1470.5882,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,3,17,406,96,0.000000,895,910,895,15,1.6484,GLOBAL_BEST,1,101,0,618,322,40,12,-198,12500.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,3,17,419,96,0.000000,880,895,880,15,1.6760,GLOBAL_BEST,1,101,0,630,330,41,13,0,11538.4615,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,527,2,0.000000,1960,2035,1960,75,3.6855,GLOBAL_BEST,0,101,0,920,0,42,108,-94,6944.4444,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,533,2,0.000000,1945,1960,1945,15,0.7653,GLOBAL_BEST,0,101,0,942,0,43,6,0,25000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,537,2,0.000000,1820,1945,1820,125,6.4267,GLOBAL_BEST,0,101,0,946,0,44,4,0,312500.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,3,17,546,96,0.000000,860,880,860,20,2.2727,GLOBAL_BEST,1,101,0,839,433,45,9,94,22222.2222,212.7660,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,2,17,641,47,0.000000,1240,1250,1240,10,0.8000,GLOBAL_BEST,1,101,0,868,325,46,95,-49,1052.6316,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,2,17,642,47,0.000000,1210,1240,1210,30,2.4194,GLOBAL_BEST,1,101,0,869,325,47,1,0,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,663,2,0.000000,1770,1820,1770,50,2.7473,GLOBAL_BEST,0,101,0,1131,0,48,21,-45,23809.5238,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,0,17,664,2,0.000000,1710,1770,1710,60,3.3898,GLOBAL_BEST,0,101,0,1132,0,49,1,0,600000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,3,17,781,97,0.000000,845,860,845,15,1.7442,GLOBAL_BEST,1,101,0,1212,608,50,117,95,1282.0513,157.8947,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,3,17,1086,97,0.000000,830,845,830,15,1.7751,GLOBAL_BEST,1,101,0,1608,831,51,305,0,491.8033,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,3,17,1706,98,0.000000,795,830,795,35,4.2169,GLOBAL_BEST,1,101,0,2467,1304,52,620,1,564.5161,35000.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,2,17,1857,49,0.000000,1195,1210,1195,15,1.2397,GLOBAL_BEST,1,101,0,2723,975,53,151,-49,993.3775,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,2,17,1859,49,0.000000,1180,1195,1180,15,1.2552,GLOBAL_BEST,1,101,0,2723,975,54,2,0,75000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,2,17,1860,49,0.000000,1150,1180,1150,30,2.5424,GLOBAL_BEST,1,101,0,2723,975,55,1,0,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,6,17,2468,296,0.000000,475,490,475,15,3.0612,GLOBAL_BEST,3,101,0,3396,2270,56,608,247,246.7105,60.7287,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,4,17,2760,193,0.000000,640,650,640,10,1.5385,GLOBAL_BEST,2,101,0,3946,2417,57,292,-103,342.4658,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,2,17,3725,52,0.000000,1080,1150,1080,70,6.0870,GLOBAL_BEST,1,101,0,5752,1984,58,965,-141,725.3886,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,3,3,17,6519,106,0.000000,790,795,790,5,0.6289,GLOBAL_BEST,1,101,0,9989,4985,59,2794,54,17.8955,92.5926,0,0,0,0,0,0
