run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,worker_id,parent_worker_id,week,worker_seed,depth,start_time_ms,finish_time_ms,finish_candidate,initial_temperature,final_temperature,temperature_at_best,best_candidate,plateau_count,branch_count,produced_global_best,final_penalty,best_penalty,start_penalty,improvement_per_10k,branches_per_10k,accepted_worse_pct,hard_reject_pct,first_plateau_candidate,last_improvement_candidate,local_best_improvements,accepted_worse,hard_rejects
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,32,30,1,202,16,0,746,500000,100.000000,0.000100,11.786368,77386,4,0,0,475,475,1480,20.1000,0.0000,1.74,59.22,177386,77386,44792,8693,726192
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,33,31,1,202,16,0,736,500000,100.000000,0.000100,8.679206,88461,4,0,0,430,430,1475,20.9000,0.0000,1.77,59.29,188461,88461,40902,8859,728128
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,35,33,1,202,17,0,737,500000,100.000000,0.000100,11.407330,78569,4,0,0,410,410,1395,19.7000,0.0000,1.77,59.84,178569,78569,43657,8841,744904
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,34,32,1,202,17,0,749,500000,100.000000,0.000100,11.902221,77032,4,0,0,490,490,1460,19.4000,0.0000,1.74,58.39,177032,77032,43131,8723,701501
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,37,35,1,202,18,0,736,500000,100.000000,0.000100,13.527701,72399,4,0,0,410,410,1305,17.9000,0.0000,1.81,59.57,172399,72399,45671,9044,736622
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,38,36,1,202,19,0,739,500000,100.000000,0.000100,11.379312,78658,4,0,0,430,430,1290,17.2000,0.0000,1.77,59.96,178658,78658,38672,8826,748768
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,36,34,1,202,18,0,757,500000,100.000000,0.000100,10.707597,80860,4,0,0,430,430,1315,17.7000,0.0000,1.81,59.57,180860,80860,47490,9070,736579
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,39,37,1,202,19,0,745,500000,100.000000,0.000100,13.110039,73534,4,0,0,500,485,1260,15.5000,0.0000,1.75,60.27,173534,73534,44964,8749,758518
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,40,38,1,202,20,0,748,500000,100.000000,0.000100,9.742895,84277,4,0,0,435,435,1245,16.2000,0.0000,1.78,60.75,184277,84277,44062,8900,774024
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,41,39,1,202,20,0,742,500000,100.000000,0.000100,6.962737,96436,4,0,0,400,400,1230,16.6000,0.0000,1.78,60.84,196436,96436,43267,8907,776909
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,42,40,1,202,21,0,745,500000,100.000000,0.000100,11.034991,79770,4,0,0,425,425,1190,15.3000,0.0000,1.77,60.06,179770,79770,40130,8871,751908
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,44,42,1,202,22,0,731,500000,100.000000,0.000100,7.763329,92497,4,0,0,455,455,1085,12.6000,0.0000,1.74,59.32,192497,92497,33572,8680,729154
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,43,41,1,202,21,0,755,500000,100.000000,0.000100,9.868610,83813,4,0,0,470,470,1155,13.7000,0.0000,1.77,61.07,183813,83813,41345,8837,784228
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,45,43,1,202,22,0,741,500000,100.000000,0.000100,12.611536,74937,4,0,0,410,410,1055,12.9000,0.0000,1.77,59.44,174937,74937,40116,8854,732750
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,46,44,1,202,23,0,742,500000,100.000000,0.000100,20.092779,58081,4,0,0,490,460,1020,11.2000,0.0000,1.76,60.93,158081,58081,45297,8799,779809
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,47,45,1,202,23,0,739,500000,100.000000,0.000100,10.306993,82240,4,0,0,470,470,1000,10.6000,0.0000,1.74,60.59,182240,82240,49409,8713,768688
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,48,46,1,202,24,0,764,500000,100.000000,0.000100,10.713219,80841,4,0,0,485,465,990,10.5000,0.0000,1.79,59.51,180841,80841,52034,8965,735025
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,50,48,1,202,25,0,732,500000,100.000000,0.000100,7.368719,94385,4,0,0,465,465,945,9.6000,0.0000,1.74,58.88,194385,94385,36224,8711,716022
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,49,47,1,202,24,0,759,500000,100.000000,0.000100,15.194416,68194,4,0,0,495,450,960,10.2000,0.0000,1.79,60.02,168194,68194,46797,8946,750479
